00A YYYY.dec             Lat            Lon        Depth     cumD(cm)                 EVID                       CSID                   Mag        D(cm)
1996.1721112882008      36.49918     -121.08016    4.577     29.50357             30098352    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.29      5.08101
1997.0018903475393      36.49918     -121.08016    4.577     33.86521               489590    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.03      4.36164
1997.9072929033487      36.49918     -121.08016    4.577     38.27838             51031539    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.05      4.41316
1998.7915077371892      36.49918     -121.08016    4.577     42.74367             40081121    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.07      4.46529
2000.6228819444445      36.49918     -121.08016    4.577     47.39632             21120175    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.14      4.65265
2001.7749229134956      36.49918     -121.08016    4.577     52.02172             21198270    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.13      4.62541
2003.0521364472349      36.49918     -121.08016    4.577     57.01402             21264308    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.26      4.99229
2005.0823070459157      36.49918     -121.08016    4.577     61.77723             21436559    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.18      4.76321
2006.9062970890411      36.49918     -121.08016    4.577     66.76952             21549611    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.26      4.99229
2008.1029823479560      36.49918     -121.08016    4.577     71.26111             51195993    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
2008.8276344300243      36.49918     -121.08016    4.577     75.85944             51210320    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
2009.8869648655505      36.49918     -121.08016    4.577     80.24676             71317071    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.04      4.38733
2010.8592365867580      36.49918     -121.08016    4.577     84.79141             71486756    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
2011.8072529807205      36.49918     -121.08016    4.577     89.28300             71668626    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
2013.0156345763571      36.49918     -121.08016    4.577     93.77459             71916156    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
2013.9944441907662      36.49918     -121.08016    4.577     98.37292             72132701    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
2015.1407343353628      36.49918     -121.08016    4.577    102.91756             72398865    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
2017.0318655504821      36.49918     -121.08016    4.577    107.51589             72751345    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
2018.3367474315069      36.49918     -121.08016    4.577    112.53758             73010066    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.27      5.02169
2019.0065064053779      36.49918     -121.08016    4.577    116.92491             73129621    SJBPK2330_freq8-24Hz_maxdist3_coh9700   1.04      4.38733
1991.5212847539319      36.58706     -121.18850    7.013     10.27898               224011    SJBPK2331_freq8-24Hz_maxdist3_coh9700   2.49     10.27898
1999.6835677955353      36.58706     -121.18850    7.013     20.92654             21050783    SJBPK2331_freq8-24Hz_maxdist3_coh9700   2.55     10.64756
1991.5207526002030      36.79476     -121.50399    5.358      5.02169               223999    SJBPK2332_freq8-24Hz_maxdist3_coh9700   1.27      5.02169
1995.5605051686962      36.79476     -121.50399    5.358      9.72930             30078005    SJBPK2332_freq8-24Hz_maxdist3_coh9700   1.16      4.70761
1998.7284093734145      36.79476     -121.50399    5.358     15.02349             30198492    SJBPK2332_freq8-24Hz_maxdist3_coh9700   1.36      5.29420
1999.8966223997970      36.79476     -121.50399    5.358     19.70354             30503666    SJBPK2332_freq8-24Hz_maxdist3_coh9700   1.15      4.68004
2001.1182277714358      36.79476     -121.50399    5.358     25.02891             21147471    SJBPK2332_freq8-24Hz_maxdist3_coh9700   1.37      5.32537
2015.0902136605785      36.79476     -121.50399    5.358     30.64327             72390791    SJBPK2332_freq8-24Hz_maxdist3_coh9700   1.46      5.61436
1991.5080150304414      35.83868     -120.38586    5.496      5.02169               223674    SJBPK2333_freq8-24Hz_maxdist3_coh9700   1.27      5.02169
2004.7454792805099      35.83868     -120.38586    5.496      9.43485             21401378    SJBPK2333_freq8-24Hz_maxdist3_coh9700   1.05      4.41316
1991.5070781963470      36.58109     -121.18190    7.432      4.31072               223655    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.01      4.31072
1995.4728174467275      36.58109     -121.18190    7.432      8.62144             30075315    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.01      4.31072
1995.7516341007104      36.58109     -121.18190    7.432     12.93217             30086025    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.01      4.31072
1995.8258604769153      36.58109     -121.18190    7.432     17.39746             30088302    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.07      4.46529
1999.4154558282598      36.58109     -121.18190    7.432     21.68294             21021438    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.00      4.28549
2003.2137799657535      36.58109     -121.18190    7.432     25.99367             21271700    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.01      4.31072
2005.1350585996956      36.58109     -121.18190    7.432     30.30439             21440522    SJBPK2334_freq8-24Hz_maxdist3_coh9700   1.01      4.31072
1991.5009573503298      36.94186     -121.68137   11.130      8.41880               223018    SJBPK2335_freq8-24Hz_maxdist3_coh9700   2.15      8.41880
1998.1472019913749      36.94186     -121.68137   11.130     16.35751               557919    SJBPK2335_freq8-24Hz_maxdist3_coh9700   2.05      7.93871
1991.4944325215627      35.97860     -120.53994    2.516      4.33611               222573    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.02      4.33611
1995.4773693556569      35.97860     -120.53994    2.516      8.82770             30075448    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
1996.7196249494029      35.97860     -120.53994    2.516     13.37234               479834    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
2001.5663667554541      35.97860     -120.53994    2.516     17.89038             21184508    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.09      4.51804
2002.4518883181127      35.97860     -120.53994    2.516     22.40842             21230688    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.09      4.51804
2004.7818179834549      35.97860     -120.53994    2.516     26.95306             21407987    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
2004.8349293538756      35.97860     -120.53994    2.516     31.28917             30228502    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.02      4.33611
2004.9816784304796      35.97860     -120.53994    2.516     35.83382             21429894    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
2005.0995722349062      35.97860     -120.53994    2.516     40.32541             21437826    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
2005.6521870877727      35.97860     -120.53994    2.516     44.84344             30229376    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.09      4.51804
2006.3066784309995      35.97860     -120.53994    2.516     49.25661             21513947    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.05      4.41316
2006.7040749302384      35.97860     -120.53994    2.516     53.72190             21537398    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.07      4.46529
2014.5454359462201      35.97860     -120.53994    2.516     58.18719             72259976    SJBPK2336_freq8-24Hz_maxdist3_coh9700   1.07      4.46529
1991.4885054540841      36.79429     -121.50599    6.987      4.70761               222260    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.16      4.70761
1995.9524757737190      36.79429     -121.50599    6.987      9.78861             30091989    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.29      5.08101
1998.6137680111619      36.79429     -121.50599    6.987     14.17594             51061469    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.04      4.38733
1998.6211588977676      36.79429     -121.50599    6.987     19.10995             30191436    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.24      4.93401
1998.6515862823439      36.79429     -121.50599    6.987     23.54910             30193392    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.06      4.43915
1999.0115714104516      36.79429     -121.50599    6.987     28.57079               593965    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.27      5.02169
2000.3079353243270      36.79429     -121.50599    6.987     33.22344             21093323    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.14      4.65265
2001.1247534246575      36.79429     -121.50599    6.987     38.04292             21147952    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.20      4.81948
2001.7100572678844      36.79429     -121.50599    6.987     42.83418             21194297    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.19      4.79126
2004.2251408179013      36.79429     -121.50599    6.987     48.15955             21353128    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.37      5.32537
2010.3833986555048      36.79429     -121.50599    6.987     52.59871             71401726    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.06      4.43915
2013.7393393899035      36.79429     -121.50599    6.987     56.96035             72077596    SJBPK2337_freq8-24Hz_maxdist3_coh9700   1.03      4.36164
1991.4863572425165      36.85293     -121.58549    7.972      4.36164               221925    SJBPK2338_freq8-24Hz_maxdist3_coh9700   1.03      4.36164
2002.3996660324708      36.85293     -121.58549    7.972      8.95997             21227416    SJBPK2338_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
1991.4839583333332      36.98158     -121.64108    4.012      6.31393               221610    SJBPK2339_freq8-24Hz_maxdist3_coh9700   1.66      6.31393
1997.1693821664130      36.98158     -121.64108    4.012     12.44520               496788    SJBPK2339_freq8-24Hz_maxdist3_coh9700   1.61      6.13126
2009.4021562024352      36.59447     -121.05482    8.498      4.79126             51222290     SJBPK233_freq8-24Hz_maxdist3_coh9700   1.19      4.79126
2018.3922401699645      36.59447     -121.05482    8.498      9.72527             73020100     SJBPK233_freq8-24Hz_maxdist3_coh9700   1.24      4.93401
1991.4825870750888      36.58234     -121.17968    3.966      5.42001               221340    SJBPK2340_freq8-24Hz_maxdist3_coh9700   1.40      5.42001
2006.1549788495688      36.58234     -121.17968    3.966     10.35402             21507662    SJBPK2340_freq8-24Hz_maxdist3_coh9700   1.24      4.93401
1989.8099102295789      36.96710     -121.60413    2.823      6.69576               220813    SJBPK2341_freq8-24Hz_maxdist3_coh9700   1.76      6.69576
2007.2219022387112      36.96710     -121.60413    2.823     13.96519             40194871    SJBPK2341_freq8-24Hz_maxdist3_coh9700   1.90      7.26942
1991.4387255834602      36.64116     -121.25496    6.289      4.65265               219258    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.14      4.65265
1994.1153283231863      36.64116     -121.25496    6.289      9.41586               394594    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.18      4.76321
1995.3927977866565      36.64116     -121.25496    6.289     14.20712             30073765    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.19      4.79126
1999.4599919774225      36.64116     -121.25496    6.289     18.69871             21026909    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
2001.9934336314054      36.64116     -121.25496    6.289     23.24336             21207404    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
2002.0712437214611      36.64116     -121.25496    6.289     28.26505             30505302    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.27      5.02169
2002.4827005961440      36.64116     -121.25496    6.289     33.31631             21232332    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.28      5.05126
2007.1605285705225      36.64116     -121.25496    6.289     38.39732             40193992    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.29      5.08101
2009.0399787227295      36.64116     -121.25496    6.289     42.75896             40230186    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.03      4.36164
2011.0310626268392      36.64116     -121.25496    6.289     47.17212             71508840    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.05      4.41316
2011.0310626268392      36.64116     -121.25496    6.289     52.37388             72020170    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.33      5.20176
2017.2210816844242      36.64116     -121.25496    6.289     56.89192             72779411    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.09      4.51804
2017.8693979261795      36.64116     -121.25496    6.289     61.30508             72923890    SJBPK2342_freq8-24Hz_maxdist3_coh9700   1.05      4.41316
1991.4339383878742      36.93105     -121.43274    6.101      4.54465               219124    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
1996.8608731152601      36.93105     -121.43274    6.101      9.74640               484255    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.33      5.20176
2002.4454726978690      36.93105     -121.43274    6.101     14.85733             21230048    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.30      5.11093
2007.3680728373922      36.93105     -121.43274    6.101     19.53738             51181940    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.15      4.68004
2009.4582599885846      36.93105     -121.43274    6.101     23.95054             40238291    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.05      4.41316
2013.2349962582446      36.93105     -121.43274    6.101     28.79840             71961645    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.21      4.84786
2017.8689869355658      36.93105     -121.43274    6.101     33.28999             72923770    SJBPK2343_freq8-24Hz_maxdist3_coh9700   1.08      4.49159
1991.4319613457635      36.01141     -120.57175    6.951      4.33611               219102    SJBPK2344_freq8-24Hz_maxdist3_coh9700   1.02      4.33611
1995.9098645357687      36.01141     -120.57175    6.951      8.90752             30090830    SJBPK2344_freq8-24Hz_maxdist3_coh9700   1.11      4.57141
1991.4304145421106      36.60865     -121.05928    9.807      5.68068               219023    SJBPK2345_freq8-24Hz_maxdist3_coh9700   1.48      5.68068
1999.4514003678337      36.60865     -121.05928    9.807     10.88243             21025793    SJBPK2345_freq8-24Hz_maxdist3_coh9700   1.33      5.20176
2008.3105812019328      36.60865     -121.05928    9.807     17.50002             71111885    SJBPK2345_freq8-24Hz_maxdist3_coh9700   1.74      6.61759
2018.7796769406393      36.60865     -121.05928    9.807     23.38439             73096406    SJBPK2345_freq8-24Hz_maxdist3_coh9700   1.54      5.88437
1991.4211024543379      36.86711     -121.59588    5.883      9.63607               217541    SJBPK2346_freq8-24Hz_maxdist3_coh9700   2.38      9.63607
1995.2059845573312      36.86711     -121.59588    5.883     19.61767             30069897    SJBPK2346_freq8-24Hz_maxdist3_coh9700   2.44      9.98160
2000.4283758664744      36.86711     -121.59588    5.883     29.14124             21102127    SJBPK2346_freq8-24Hz_maxdist3_coh9700   2.36      9.52357
2005.9063513444951      36.86711     -121.59588    5.883     38.72090             21496988    SJBPK2346_freq8-24Hz_maxdist3_coh9700   2.37      9.57966
2012.4558589480873      36.86711     -121.59588    5.883     48.47080             71801671    SJBPK2346_freq8-24Hz_maxdist3_coh9700   2.40      9.74990
1991.4204361681886      36.50813     -121.09135    5.655      5.23239               217526    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.34      5.23239
1994.6582885273972      36.50813     -121.09135    5.655     10.40369             30056098    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.32      5.17130
1996.9494123469440      36.50813     -121.09135    5.655     16.05111             30123672    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.47      5.64742
1998.3712739408929      36.50813     -121.09135    5.655     21.34531             30174219    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.36      5.29420
1999.7694864599189      36.50813     -121.09135    5.655     26.67068             21058284    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.37      5.32537
2001.3059247526637      36.50813     -121.09135    5.655     32.02741             21159562    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.38      5.35673
2002.3611232876713      36.50813     -121.09135    5.655     36.81868             21225378    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.19      4.79126
2003.9170280314561      36.50813     -121.09135    5.655     42.14405             21320968    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.37      5.32537
2005.6538018455099      36.50813     -121.09135    5.655     47.79147             21480023    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.47      5.64742
2007.0491053716387      36.50813     -121.09135    5.655     53.11684             51177835    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.37      5.32537
2008.4217367751974      36.50813     -121.09135    5.655     57.55599             51203729    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.06      4.43915
2010.1414878234398      36.50813     -121.09135    5.655     63.04002             71357916    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.42      5.48403
2011.6025171867072      36.50813     -121.09135    5.655     67.77535             71615830    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.17      4.73533
2012.8990385928962      36.50813     -121.09135    5.655     72.51068             71892891    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.17      4.73533
2014.3037814244040      36.50813     -121.09135    5.655     77.19072             72203210    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.15      4.68004
2015.6877538051751      36.50813     -121.09135    5.655     81.98199             72522431    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.19      4.79126
2018.9149436199898      36.50813     -121.09135    5.655     87.43391             73117696    SJBPK2347_freq8-24Hz_maxdist3_coh9700   1.41      5.45193
1991.4074922945206      36.67471     -121.29870    4.760      6.31393               216150    SJBPK2348_freq8-24Hz_maxdist3_coh9700   1.66      6.31393
2003.4970355466769      36.67471     -121.29870    4.760     14.02297             21290293    SJBPK2348_freq8-24Hz_maxdist3_coh9700   2.00      7.70904
1991.4072712455607      35.89711     -120.44201    5.798      9.19391               215811    SJBPK2349_freq8-24Hz_maxdist3_coh9700   2.30      9.19391
2004.9287569254705      35.89711     -120.44201    5.798     18.66173             21425265    SJBPK2349_freq8-24Hz_maxdist3_coh9700   2.35      9.46782
2008.8243307592086      35.89711     -120.44201    5.798     27.90977             51210263    SJBPK2349_freq8-24Hz_maxdist3_coh9700   2.31      9.24805
2009.3314856671741      36.04966     -120.60625    3.525     11.83450             51220833     SJBPK234_freq8-24Hz_maxdist3_coh9700   2.73     11.83450
2012.9601568192168      36.04966     -120.60625    3.525     24.16555             71906356     SJBPK234_freq8-24Hz_maxdist3_coh9700   2.80     12.33105
1991.4017880200406      36.36162     -120.93882    5.120      7.66390               215331    SJBPK2350_freq8-24Hz_maxdist3_coh9700   1.99      7.66390
1993.8652345573314      36.36162     -120.93882    5.120     15.46400             30034672    SJBPK2350_freq8-24Hz_maxdist3_coh9700   2.02      7.80010
2000.3836462128111      36.36162     -120.93882    5.120     23.73580             21098833    SJBPK2350_freq8-24Hz_maxdist3_coh9700   2.12      8.27180
2005.0872530124302      36.36162     -120.93882    5.120     31.76829             21436904    SJBPK2350_freq8-24Hz_maxdist3_coh9700   2.07      8.03249
2006.4672030060883      36.36162     -120.93882    5.120     39.80077             21523223    SJBPK2350_freq8-24Hz_maxdist3_coh9700   2.07      8.03249
2007.9887866882293      36.36162     -120.93882    5.120     48.17028             51193327    SJBPK2350_freq8-24Hz_maxdist3_coh9700   2.14      8.36951
2011.9546310565702      36.36162     -120.93882    5.120     55.74471             71693295    SJBPK2350_freq8-24Hz_maxdist3_coh9700   1.97      7.57443
2014.3176352105529      36.36162     -120.93882    5.120     63.36375             72206100    SJBPK2350_freq8-24Hz_maxdist3_coh9700   1.98      7.61904
1991.3989478056824      36.97860     -121.63090    3.276      4.59833               215281    SJBPK2351_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
2002.3568137683917      36.97860     -121.63090    3.276      9.36154             21225221    SJBPK2351_freq8-24Hz_maxdist3_coh9700   1.18      4.76321
1991.3865894216135      36.93544     -121.54106    6.439      4.81948               214368    SJBPK2352_freq8-24Hz_maxdist3_coh9700   1.20      4.81948
2001.3093619355657      36.93544     -121.54106    6.439     10.14485             21159929    SJBPK2352_freq8-24Hz_maxdist3_coh9700   1.37      5.32537
2014.0614227866565      36.93544     -121.54106    6.439     14.74318             72145315    SJBPK2352_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
1991.3744535134449      36.55854     -121.15305    7.193      4.62541               213322    SJBPK2353_freq8-24Hz_maxdist3_coh9700   1.13      4.62541
1992.3600642898705      36.55854     -121.15305    7.193      9.06456               274806    SJBPK2353_freq8-24Hz_maxdist3_coh9700   1.06      4.43915
1992.3601235200365      36.55854     -121.15305    7.193     13.45189               274807    SJBPK2353_freq8-24Hz_maxdist3_coh9700   1.04      4.38733
1996.7747807883020      36.55854     -121.15305    7.193     17.73737               481630    SJBPK2353_freq8-24Hz_maxdist3_coh9700   1.00      4.28549
2001.7711168188737      36.55854     -121.15305    7.193     22.33570             21198037    SJBPK2353_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
2011.6819375951293      36.55854     -121.15305    7.193     26.96111             71640541    SJBPK2353_freq8-24Hz_maxdist3_coh9700   1.13      4.62541
1991.3620108764587      36.69195     -121.32493    3.286      4.33611               212443    SJBPK2354_freq8-24Hz_maxdist3_coh9700   1.02      4.33611
1991.3620108764587      36.69195     -121.32493    3.286      8.85415             21220732    SJBPK2354_freq8-24Hz_maxdist3_coh9700   1.09      4.51804
1991.3547774923898      36.96817     -121.61126    3.663      5.84992               212246    SJBPK2355_freq8-24Hz_maxdist3_coh9700   1.53      5.84992
1995.8816226217657      36.96817     -121.61126    3.663     11.76894             30090052    SJBPK2355_freq8-24Hz_maxdist3_coh9700   1.55      5.91902
2005.9135794964484      36.96817     -121.61126    3.663     18.15746             21497298    SJBPK2355_freq8-24Hz_maxdist3_coh9700   1.68      6.38852
1991.3520048833079      36.96869     -121.60787    2.966      4.54465               212148    SJBPK2356_freq8-24Hz_maxdist3_coh9700   1.10      4.54465
1999.0331728500762      36.96869     -121.60787    2.966      9.96465             30213579    SJBPK2356_freq8-24Hz_maxdist3_coh9700   1.40      5.42001
2005.8202988330797      36.96869     -121.60787    2.966     15.84902             21492008    SJBPK2356_freq8-24Hz_maxdist3_coh9700   1.54      5.88437
1991.3501281075596      35.94219     -120.48919   11.103      4.59833               212108    SJBPK2357_freq8-24Hz_maxdist3_coh9700   1.12      4.59833
1995.7905977929984      35.94219     -120.48919   11.103     13.73841             30087146    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.29      9.14008
2004.0803362173649      35.94219     -120.48919   11.103     22.05892             21338826    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.13      8.32051
2004.7652501391419      35.94219     -120.48919   11.103     29.90495             21404638    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.03      7.84603
2004.9116845021251      35.94219     -120.48919   11.103     38.27446             21423661    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.14      8.36951
2005.2386216070522      35.94219     -120.48919   11.103     47.25495             21447586    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.26      8.98049
2008.1486167400324      35.94219     -120.48919   11.103     55.05505             51197040    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.02      7.80010
2011.4644213280060      35.94219     -120.48919   11.103     62.99376             71587210    SJBPK2357_freq8-24Hz_maxdist3_coh9700   2.05      7.93871
2019.5587020230848      35.94219     -120.48919   11.103     68.60811             73233011    SJBPK2357_freq8-24Hz_maxdist3_coh9700   1.46      5.61436
1991.3491814434296      36.84257     -121.56391    4.656      5.68068               212079    SJBPK2358_freq8-24Hz_maxdist3_coh9700   1.48      5.68068
1995.1194943873668      36.84257     -121.56391    4.656     11.59970             30067899    SJBPK2358_freq8-24Hz_maxdist3_coh9700   1.55      5.91902
2003.5313124682903      36.84257     -121.56391    4.656     17.91363             21292408    SJBPK2358_freq8-24Hz_maxdist3_coh9700   1.66      6.31393
2010.3860721397768      36.84257     -121.56391    4.656     23.93784             71402176    SJBPK2358_freq8-24Hz_maxdist3_coh9700   1.58      6.02421
2013.2919298896500      36.84257     -121.56391    4.656     29.61852             71972670    SJBPK2358_freq8-24Hz_maxdist3_coh9700   1.48      5.68068
2019.7368731291222      36.84257     -121.56391    4.656     35.60746             73281515    SJBPK2358_freq8-24Hz_maxdist3_coh9700   1.57      5.98894
1991.3345011415524      36.47671     -121.05421    7.723      5.71413               211814    SJBPK2359_freq8-24Hz_maxdist3_coh9700   1.49      5.71413
1993.4371542998479      36.47671     -121.05421    7.723     10.85516               353083    SJBPK2359_freq8-24Hz_maxdist3_coh9700   1.31      5.14103
2009.3091448820396      36.96008     -121.58122    5.884      4.79126             51220401     SJBPK235_freq8-24Hz_maxdist3_coh9700   1.19      4.79126
2014.3691714231354      36.96008     -121.58122    5.884     10.88663             72222356     SJBPK235_freq8-24Hz_maxdist3_coh9700   1.60      6.09537
1991.3340526382547      36.86397     -121.59252    5.499      6.65656               211806    SJBPK2360_freq8-24Hz_maxdist3_coh9700   1.75      6.65656
2010.3229882356673      36.86397     -121.59252    5.499     13.39175             71389691    SJBPK2360_freq8-24Hz_maxdist3_coh9700   1.77      6.73519
1991.3325903094876      36.53236     -121.11570    3.337      5.88437               211749    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.54      5.88437
1992.9425904738414      36.53236     -121.11570    3.337     13.23966               328958    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.92      7.35529
1994.8298584157787      36.53236     -121.11570    3.337     20.09455             30061764    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.80      6.85488
1996.8192098322709      36.53236     -121.11570    3.337     26.94943               482988    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.80      6.85488
2001.1548988457637      36.53236     -121.11570    3.337     33.64519             21149500    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.76      6.69576
2003.0060159183156      36.53236     -121.11570    3.337     40.82975             21262061    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.88      7.18456
2011.2357141996449      36.53236     -121.11570    3.337     47.25588             71543405    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.69      6.42614
2013.0621271245561      36.53236     -121.11570    3.337     53.75793             71927491    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.71      6.50204
2015.6388843860984      36.53236     -121.11570    3.337     60.33678             72510321    SJBPK2361_freq8-24Hz_maxdist3_coh9700   1.73      6.57885
1991.3322565322171      36.24921     -120.81439    5.067      4.31072               211744    SJBPK2362_freq8-24Hz_maxdist3_coh9700   1.01      4.31072
1992.2799156294273      36.24921     -120.81439    5.067      8.77601               263438    SJBPK2362_freq8-24Hz_maxdist3_coh9700   1.07      4.46529
1991.3305749936580      36.93822     -121.66826    7.469      5.02169               211671    SJBPK2363_freq8-24Hz_maxdist3_coh9700   1.27      5.02169
1993.3439153665652      36.93822     -121.66826    7.469     10.40997               347017    SJBPK2363_freq8-24Hz_maxdist3_coh9700   1.39      5.38828
1996.3891195797914      36.93822     -121.66826    7.469     15.82998             30106803    SJBPK2363_freq8-24Hz_maxdist3_coh9700   1.40      5.42001
2019.0423253107560      36.93822     -121.66826    7.469     20.91099             73133436    SJBPK2363_freq8-24Hz_maxdist3_coh9700   1.29      5.08101
1991.3271106671741      36.29915     -120.87569    5.392      5.20176               211573    SJBPK2364_freq8-24Hz_maxdist3_coh9700   1.33      5.20176
2000.3452438777576      36.29915     -120.87569    5.392     10.65368             21095827    SJBPK2364_freq8-24Hz_maxdist3_coh9700   1.41      5.45193
1991.3211369545916      36.67096     -121.29467    4.921      6.97670               211432    SJBPK2365_freq8-24Hz_maxdist3_coh9700   1.83      6.97670
2007.1170458523593      36.67096     -121.29467    4.921     13.99448             51178613    SJBPK2365_freq8-24Hz_maxdist3_coh9700   1.84      7.01778
2009.1077665842213      36.67096     -121.29467    4.921     21.70352             40231574    SJBPK2365_freq8-24Hz_maxdist3_coh9700   2.00      7.70904
2010.2802230149671      36.67096     -121.29467    4.921     29.41255             71381321    SJBPK2365_freq8-24Hz_maxdist3_coh9700   2.00      7.70904
2011.2818236618468      36.67096     -121.29467    4.921     36.38925             71557391    SJBPK2365_freq8-24Hz_maxdist3_coh9700   1.83      6.97670
2012.9303896288707      36.67096     -121.29467    4.921     43.16411             71899426    SJBPK2365_freq8-24Hz_maxdist3_coh9700   1.78      6.77485
