Group ID	Date	Latitude	Longitude	Depth	M
1603	200403290732.56 	40.104 	142.432 	34.6 	2.7 
1603	200412112037.06 	40.104 	142.444 	35.0 	3.7 
1603	200412231634.55 	40.106 	142.436 	35.2 	2.8 
1603	200601141246.20 	40.104 	142.428 	33.5 	2.5 
1603	200606241946.59 	40.108 	142.435 	33.7 	3.0 
1603	200612271217.30 	40.107 	142.431 	34.6 	4.3 
1603	200902020016.00 	40.108 	142.443 	34.2 	2.1 
1603	200911251255.30 	40.107 	142.445 	35.0 	2.8 
1603	201003212214.15 	40.109 	142.471 	34.3 	3.6 
1603	201010051126.25 	40.107 	142.432 	34.2 	2.6 
1603	201103150419.52 	40.131 	142.400 	31.0 	3.4 
1603	201107290826.28 	40.116 	142.445 	32.6 	3.3 
1603	201108271743.53 	40.107 	142.445 	34.6 	4.1 
1603	201205210853.16 	40.100 	142.427 	34.7 	3.0 
1603	201210101341.10 	40.106 	142.429 	34.5 	3.0 
1603	201210141406.41 	40.111 	142.469 	34.1 	4.1 
1603	201404070956.30 	40.111 	142.449 	32.9 	3.1 
1603	201406040002.41 	40.108 	142.442 	34.2 	3.4 
1603	201501061335.21 	40.116 	142.428 	33.7 	2.3 
1603	201710141555.49 	40.109 	142.439 	33.5 	2.9 
1603	201711060349.49 	40.111 	142.456 	34.2 	3.9 
1603	201811161755.54 	40.112 	142.436 	33.3 	2.4 
1603	201811261801.03 	40.107 	142.430 	35.5 	3.8 
1603	201904042046.25 	40.108 	142.446 	33.6 	3.2 
1604	200203080459.57 	35.957 	140.119 	65.6 	2.5 
1604	200402070425.57 	35.981 	140.077 	64.1 	2.0 
1604	200508142139.24 	35.979 	140.066 	64.3 	1.9 
1604	201105150623.19 	35.968 	140.059 	62.3 	2.3 
1604	201311102234.32 	35.974 	140.081 	64.6 	2.3 
1604	201803041332.39 	35.971 	140.057 	61.7 	2.1 
1605	200203021442.30 	29.755 	131.206 	40.5 	3.1 
1605	200602040007.47 	29.769 	131.216 	37.6 	3.2 
1605	200805251050.01 	29.771 	131.199 	43.2 	3.0 
1605	201111290100.36 	29.777 	131.179 	34.6 	3.1 
1605	201309241808.05 	29.743 	131.210 	34.1 	3.1 
1605	201602221505.21 	29.793 	131.147 	42.4 	2.9 
1605	201908310917.35 	29.756 	131.190 	39.1 	3.1 
1606	200203291509.17 	36.030 	140.089 	63.4 	3.2 
1606	200308261229.31 	36.035 	140.088 	62.7 	2.7 
1606	200503201057.04 	36.075 	140.111 	62.8 	3.8 
1606	200703292240.15 	36.034 	140.100 	63.8 	3.4 
1606	200905091412.47 	36.036 	140.101 	64.0 	3.2 
1606	201012081643.23 	36.013 	140.078 	61.7 	3.4 
1606	201108201837.39 	36.019 	140.079 	61.7 	2.1 
1606	201109021947.49 	36.016 	140.086 	61.8 	3.4 
1606	201204270503.29 	36.020 	140.083 	62.3 	3.2 
1606	201301290554.39 	36.015 	140.076 	61.9 	3.4 
1606	201312240446.24 	36.028 	140.100 	62.2 	2.2 
1606	201404291557.55 	36.026 	140.088 	61.5 	3.3 
1606	201508050051.07 	36.015 	140.079 	62.0 	3.3 
1606	201702090221.42 	36.013 	140.079 	61.5 	2.2 
1606	201703281928.25 	36.015 	140.071 	61.1 	3.2 
1606	201806021347.42 	36.018 	140.084 	61.0 	2.4 
1606	201903030101.32 	36.013 	140.066 	61.8 	3.4 
1607	200203232323.53 	26.017 	128.715 	61.0 	3.4 
1607	200408222314.53 	26.072 	128.734 	44.4 	3.4 
1607	200711151722.19 	26.077 	128.728 	45.0 	3.5 
1607	200912200355.35 	26.096 	128.711 	40.0 	3.3 
1607	201310292304.02 	26.095 	128.700 	36.0 	3.4 
1607	201808080539.51 	26.109 	128.680 	38.9 	3.4 
1608	200203021306.04 	31.813 	131.863 	26.0 	2.5 
1608	200810211332.03 	31.826 	131.826 	26.9 	2.3 
1608	201602031100.54 	31.816 	131.839 	26.5 	2.5 
1609	200203021200.06 	31.809 	131.875 	26.3 	2.1 
1609	200512262246.21 	31.822 	131.850 	25.8 	2.0 
1609	200902140842.17 	31.821 	131.843 	26.8 	2.0 
1609	201306040850.48 	31.820 	131.850 	25.5 	2.0 
1610	200203091257.29 	37.104 	141.128 	51.4 	4.2 
1610	200902111907.18 	37.100 	141.115 	51.2 	4.1 
1610	201310111722.01 	37.100 	141.119 	51.5 	4.3 
1611	200203312150.49 	39.756 	141.850 	57.1 	2.1 
1611	200711132247.45 	39.757 	141.851 	56.7 	2.1 
1611	201007182000.08 	39.756 	141.848 	56.8 	2.1 
1611	201112111256.36 	39.760 	141.856 	57.0 	2.3 
1611	201203021853.11 	39.758 	141.849 	57.5 	2.1 
1611	201207041855.58 	39.759 	141.851 	57.7 	2.2 
1611	201211080532.34 	39.757 	141.861 	57.9 	2.3 
1611	201302190118.59 	39.761 	141.857 	56.8 	2.2 
1611	201306152246.31 	39.760 	141.850 	57.9 	2.2 
1611	201310241423.33 	39.762 	141.855 	57.2 	2.2 
1611	201402232040.24 	39.760 	141.851 	58.1 	2.3 
1611	201406210458.58 	39.759 	141.852 	57.5 	2.3 
1611	201411030041.30 	39.759 	141.855 	57.5 	2.3 
1611	201503150831.23 	39.759 	141.852 	57.7 	2.2 
1611	201507211343.01 	39.758 	141.852 	57.6 	2.3 
1611	201511030824.45 	39.757 	141.854 	57.1 	2.2 
1611	201603290712.53 	39.759 	141.852 	57.6 	2.3 
1611	201608021540.57 	39.758 	141.854 	57.6 	2.3 
1611	201612040207.08 	39.760 	141.852 	57.6 	2.2 
1611	201705081305.33 	39.760 	141.855 	56.8 	2.3 
1611	201709111452.03 	39.759 	141.851 	57.5 	2.2 
1611	201802160608.49 	39.758 	141.851 	57.7 	2.3 
1611	201806271743.14 	39.757 	141.850 	57.1 	2.2 
1611	201811250132.08 	39.758 	141.847 	57.4 	2.3 
1611	201904261402.13 	39.759 	141.856 	56.8 	2.2 
1611	201910021034.24 	39.758 	141.853 	57.0 	2.3 
1612	200203121107.35 	27.457 	129.749 	4.7 	2.0 
1612	201011130204.00 	27.524 	129.702 	0.6 	2.2 
1613	200203190554.08 	26.047 	128.648 	43.0 	3.1 
1613	201103010531.40 	26.057 	128.633 	35.6 	3.4 
1614	200203142225.32 	39.095 	142.211 	42.7 	3.8 
1614	200704302317.55 	39.105 	142.200 	43.4 	3.8 
1614	200912310705.39 	39.102 	142.207 	43.2 	3.8 
1614	201109241229.34 	39.106 	142.201 	43.5 	3.6 
1614	201112161846.16 	39.106 	142.203 	43.4 	3.7 
1614	201204242134.18 	39.104 	142.209 	43.7 	3.9 
1614	201209171722.33 	39.102 	142.208 	43.4 	3.9 
1614	201303301322.32 	39.102 	142.208 	43.5 	4.0 
1614	201310170114.33 	39.098 	142.214 	43.0 	4.0 
1614	201407070428.40 	39.103 	142.202 	43.9 	4.0 
1614	201505011534.41 	39.101 	142.206 	43.3 	3.8 
1614	201510220951.51 	39.099 	142.210 	43.0 	3.9 
1614	201608042101.16 	39.102 	142.206 	43.2 	3.9 
1614	201707161923.01 	39.101 	142.205 	43.3 	3.8 
1614	201805271222.14 	39.099 	142.212 	43.1 	3.8 
1614	201905170104.44 	39.101 	142.205 	43.3 	3.9 
1615	200203201715.37 	30.000 	131.294 	31.3 	4.4 
1615	201906300202.55 	30.017 	131.270 	25.5 	4.2 
1616	200203031442.52 	29.599 	131.187 	36.2 	3.2 
1616	201909040027.27 	29.628 	131.130 	53.1 	3.0 
1617	200204101038.16 	33.708 	135.499 	13.1 	1.5 
1617	200204101045.41 	33.708 	135.500 	12.0 	1.7 
1618	200204101446.17 	34.912 	134.707 	14.2 	2.1 
1618	200204150257.43 	34.913 	134.707 	14.0 	2.6 
1618	200204152014.59 	34.915 	134.704 	14.2 	2.1 
1618	200912111235.24 	34.914 	134.705 	14.3 	2.2 
1619	200204120143.33 	37.082 	138.771 	12.5 	2.3 
1619	200204120143.34 	37.081 	138.769 	11.1 	2.6 
1619	200204120156.32 	37.080 	138.772 	10.9 	2.3 
1620	200204151322.07 	33.796 	134.883 	11.4 	3.0 
1620	200204151333.12 	33.798 	134.883 	11.7 	2.6 
1621	200204201147.24 	34.202 	135.428 	5.5 	1.5 
1621	200204302147.47 	34.198 	135.432 	6.4 	1.8 
1622	200204201415.02 	34.224 	135.413 	5.3 	2.0 
1622	200204201538.05 	34.226 	135.414 	5.9 	1.6 
1623	200204170723.09 	35.003 	136.855 	17.9 	3.4 
1623	200205230749.12 	35.001 	136.857 	17.3 	3.2 
1624	200204022302.44 	37.072 	138.764 	10.6 	2.2 
1624	200208231408.04 	37.090 	138.758 	12.4 	2.2 
1625	200204102227.05 	41.538 	142.082 	65.4 	3.1 
1625	200208300258.01 	41.560 	142.076 	61.5 	3.2 
1625	200805281007.22 	41.548 	142.068 	66.2 	3.4 
1625	201012070416.56 	41.549 	142.082 	62.8 	3.7 
1625	201705142259.28 	41.545 	142.071 	64.8 	3.1 
1625	201904271521.41 	41.545 	142.075 	64.3 	3.1 
1625	201910161924.40 	41.546 	142.072 	64.7 	3.1 
1626	200204290107.05 	38.223 	139.981 	1.5 	2.8 
1626	200301142215.51 	38.225 	139.979 	8.2 	2.8 
1627	200204131613.52 	40.358 	142.083 	49.7 	2.4 
1627	200302132151.32 	40.353 	142.083 	50.2 	3.5 
1627	200306210311.55 	40.344 	142.075 	49.8 	4.0 
1627	200308111151.45 	40.346 	142.077 	50.0 	3.5 
1627	200309221558.18 	40.347 	142.085 	50.1 	3.5 
1627	200310172245.48 	40.343 	142.076 	48.8 	3.1 
1627	200402260953.25 	40.347 	142.080 	49.7 	3.5 
1627	200404300102.01 	40.347 	142.076 	49.6 	3.3 
1627	200410280327.39 	40.338 	142.066 	48.8 	3.6 
1627	200501290001.02 	40.354 	142.081 	49.8 	3.7 
1627	200504090055.55 	40.352 	142.089 	49.3 	3.4 
1627	200508160217.09 	40.351 	142.079 	49.6 	3.5 
1627	200512031944.52 	40.353 	142.077 	49.6 	3.4 
1627	200601300105.01 	40.353 	142.088 	49.8 	3.4 
1627	200606180530.09 	40.350 	142.080 	50.0 	3.7 
1627	200607020242.54 	40.353 	142.077 	49.3 	2.1 
1627	200610071843.02 	40.350 	142.072 	49.4 	3.5 
1627	200611070407.25 	40.353 	142.081 	49.4 	3.3 
1627	200707090234.19 	40.353 	142.077 	50.1 	2.6 
1627	200707141208.42 	40.350 	142.077 	50.2 	3.7 
1627	200708141644.58 	40.358 	142.085 	50.8 	3.5 
1627	200801072249.54 	40.356 	142.090 	49.8 	3.5 
1627	200805110120.27 	40.350 	142.075 	50.3 	3.7 
1627	200807041521.51 	40.355 	142.080 	50.3 	3.6 
1627	200807110510.47 	40.355 	142.078 	50.2 	2.9 
1627	200907040444.37 	40.349 	142.086 	50.1 	3.7 
1627	200907190034.40 	40.353 	142.090 	50.2 	3.7 
1627	200908040809.23 	40.353 	142.076 	50.0 	3.8 
1627	201005130231.32 	40.352 	142.087 	49.4 	3.4 
1627	201006291442.12 	40.352 	142.085 	50.1 	3.7 
1627	201012171046.21 	40.354 	142.079 	49.9 	2.9 
1627	201104100749.45 	40.360 	142.081 	50.1 	3.8 
1627	201106071302.32 	40.353 	142.081 	50.4 	3.9 
1627	201107171136.21 	40.355 	142.086 	50.6 	3.8 
1627	201110290648.42 	40.354 	142.077 	50.0 	2.6 
1627	201201171210.50 	40.356 	142.080 	50.3 	3.3 
1627	201207100347.45 	40.348 	142.081 	50.4 	3.9 
1627	201210120127.29 	40.359 	142.088 	50.3 	3.4 
1627	201210170147.36 	40.358 	142.081 	50.7 	3.6 
1627	201301032256.22 	40.357 	142.092 	50.7 	3.8 
1627	201305022103.54 	40.353 	142.084 	50.5 	3.8 
1627	201305181744.58 	40.357 	142.084 	50.1 	3.2 
1627	201305270200.43 	40.358 	142.079 	50.7 	3.0 
1627	201401240813.12 	40.356 	142.078 	50.3 	3.3 
1627	201401280422.08 	40.358 	142.080 	50.7 	3.5 
1627	201402052330.59 	40.359 	142.095 	50.5 	3.7 
1627	201402252029.40 	40.354 	142.082 	50.6 	3.7 
1627	201412030157.37 	40.354 	142.081 	50.4 	3.6 
1627	201503100341.25 	40.348 	142.076 	50.3 	3.8 
1627	201510180116.34 	40.354 	142.079 	50.9 	3.9 
1627	201510260218.43 	40.352 	142.081 	50.4 	3.9 
1627	201602161433.01 	40.349 	142.080 	50.5 	3.8 
1627	201608100104.06 	40.355 	142.072 	49.8 	2.3 
1627	201609131736.59 	40.352 	142.080 	50.2 	3.4 
1627	201610011544.59 	40.357 	142.081 	50.4 	3.9 
1627	201702262034.09 	40.353 	142.083 	50.3 	3.8 
1627	201704020040.45 	40.358 	142.090 	50.5 	3.7 
1627	201707101703.54 	40.359 	142.088 	50.8 	3.4 
1627	201709161833.40 	40.358 	142.080 	50.3 	3.3 
1627	201710291341.43 	40.354 	142.081 	50.4 	3.6 
1627	201805130722.34 	40.355 	142.078 	50.7 	3.5 
1627	201806261200.49 	40.352 	142.081 	50.6 	3.6 
1627	201807200507.41 	40.353 	142.086 	50.1 	3.8 
1627	201812311653.36 	40.355 	142.084 	50.2 	3.4 
1627	201902100954.21 	40.358 	142.081 	50.7 	3.7 
1627	201906012304.16 	40.352 	142.078 	50.3 	3.7 
1627	201910142244.04 	40.357 	142.076 	49.8 	3.0 
1627	201911021639.35 	40.360 	142.074 	50.4 	2.9 
1627	201912171221.53 	40.355 	142.079 	50.5 	3.5 
1628	200204070819.52 	36.149 	140.092 	66.2 	2.8 
1628	200304210854.10 	36.134 	140.105 	68.8 	2.9 
1629	200204130307.20 	38.747 	142.296 	37.6 	2.7 
1629	200307111523.04 	38.740 	142.311 	35.5 	2.7 
1629	200409200448.04 	38.742 	142.306 	36.0 	2.6 
1629	200511300012.36 	38.744 	142.307 	36.6 	2.7 
1629	200612242105.11 	38.744 	142.304 	36.6 	2.5 
1629	200808280905.36 	38.745 	142.303 	37.4 	2.9 
1629	201010242336.56 	38.745 	142.301 	36.9 	2.7 
1629	201506240301.46 	38.742 	142.307 	36.2 	2.1 
1629	201509190143.17 	38.747 	142.296 	35.8 	2.2 
1629	201603022108.11 	38.742 	142.304 	36.4 	2.2 
1629	201609161400.18 	38.742 	142.305 	36.3 	2.4 
1629	201704290558.15 	38.745 	142.298 	38.0 	2.3 
1629	201712091656.32 	38.739 	142.302 	35.5 	2.4 
1629	201808302216.40 	38.744 	142.307 	36.7 	2.4 
1629	201905132116.36 	38.742 	142.303 	36.7 	2.4 
1630	200204191843.06 	42.067 	142.666 	60.7 	1.6 
1630	200308250941.58 	42.075 	142.658 	58.2 	1.7 
1630	200310090922.00 	42.074 	142.661 	59.7 	2.4 
1630	200311112320.37 	42.054 	142.655 	60.9 	1.8 
1630	200401112045.45 	42.056 	142.656 	58.6 	2.0 
1630	200404210854.57 	42.088 	142.650 	57.3 	1.9 
1630	200408070610.11 	42.068 	142.639 	58.2 	1.9 
1630	200411190608.57 	42.057 	142.666 	60.4 	1.7 
1630	200504270439.59 	42.079 	142.651 	56.8 	1.9 
1630	200509061954.31 	42.084 	142.651 	57.6 	1.6 
1630	200608241953.18 	42.082 	142.663 	56.0 	1.7 
1630	200702202010.34 	42.067 	142.643 	59.2 	1.7 
1630	200707241216.07 	42.075 	142.662 	58.8 	1.6 
1630	200807142157.02 	42.060 	142.654 	60.7 	1.7 
1630	200907222318.22 	42.074 	142.652 	58.7 	1.6 
1630	201007251738.17 	42.056 	142.654 	61.8 	1.7 
1630	201101230205.17 	42.076 	142.654 	57.0 	1.7 
1630	201107032119.06 	42.079 	142.627 	54.2 	1.5 
1630	201204300503.20 	42.061 	142.662 	60.1 	1.6 
1630	201311140928.08 	42.057 	142.604 	57.8 	1.5 
1630	201404051736.39 	42.092 	142.663 	57.7 	1.8 
1630	201408280439.25 	42.084 	142.656 	57.9 	1.6 
1630	201506070521.17 	42.066 	142.662 	61.0 	1.5 
1630	201602252257.41 	42.070 	142.620 	57.4 	1.8 
1630	201709150101.00 	42.110 	142.665 	51.7 	1.6 
1630	201806300927.14 	42.069 	142.616 	57.1 	1.5 
1630	201812181456.51 	42.097 	142.644 	53.0 	1.6 
1630	201912061928.47 	42.046 	142.613 	60.1 	1.7 
1631	200204160435.51 	34.996 	136.857 	14.0 	2.1 
1631	200311050949.29 	35.005 	136.861 	12.2 	2.1 
1632	200204092218.04 	42.040 	142.474 	66.3 	2.6 
1632	200406081914.14 	42.030 	142.473 	67.2 	2.7 
1632	200508171945.48 	42.043 	142.475 	65.4 	2.0 
1632	200611121302.41 	42.035 	142.477 	66.8 	2.7 
1632	200712202348.39 	42.043 	142.472 	65.6 	2.6 
1632	200904212246.09 	42.036 	142.478 	67.0 	1.9 
1632	201007240310.43 	42.046 	142.463 	63.7 	2.7 
1632	201208111752.48 	42.044 	142.456 	64.5 	2.2 
1632	201304141649.14 	42.053 	142.475 	64.5 	2.8 
1632	201410181123.58 	42.045 	142.474 	64.5 	1.9 
1632	201508070745.43 	42.044 	142.482 	66.1 	2.7 
1632	201701091643.53 	42.044 	142.460 	62.9 	2.8 
1632	201808170702.46 	42.037 	142.470 	63.7 	2.8 
1633	200204232134.27 	36.249 	140.961 	33.5 	2.8 
1633	200407081249.03 	36.230 	140.910 	46.4 	2.2 
1633	201103261651.45 	36.245 	140.917 	45.8 	2.3 
1633	201109012324.17 	36.231 	140.908 	45.6 	2.1 
1633	201205142350.31 	36.235 	140.915 	45.2 	2.1 
1633	201311280908.24 	36.240 	140.908 	45.1 	1.9 
1633	201411260131.26 	36.240 	140.920 	46.1 	2.1 
1633	201601191222.51 	36.235 	140.915 	44.6 	2.0 
1633	201812121907.31 	36.244 	140.920 	45.9 	2.0 
1634	200204181714.05 	37.178 	141.450 	45.0 	2.5 
1634	200505232005.58 	37.167 	141.453 	46.7 	2.6 
1634	200805220620.03 	37.163 	141.458 	46.8 	2.6 
1634	200906141950.37 	37.166 	141.453 	47.4 	2.6 
1634	201102150726.35 	37.164 	141.445 	47.4 	2.6 
1635	200204092257.08 	41.095 	143.270 	66.4 	2.9 
1635	200601071737.06 	41.066 	143.312 	37.0 	3.1 
1635	201011100327.56 	41.104 	143.251 	65.7 	3.0 
1635	201301190620.49 	41.100 	143.235 	49.0 	3.1 
1635	201411151627.48 	41.068 	143.265 	36.0 	2.9 
1635	201611211730.05 	41.103 	143.256 	53.0 	2.8 
1635	201812020659.40 	41.084 	143.252 	35.0 	3.0 
1636	200204090001.14 	37.256 	142.152 	27.9 	3.3 
1636	200605161723.32 	37.194 	142.306 	23.5 	3.9 
1637	200204070315.21 	36.126 	139.827 	49.3 	2.6 
1637	200204070315.22 	36.116 	139.839 	51.5 	3.5 
1637	200802190006.42 	36.130 	139.828 	50.9 	2.9 
1637	201110252017.55 	36.118 	139.818 	47.9 	2.8 
1637	201503021659.27 	36.118 	139.821 	48.5 	3.1 
1637	201703282126.32 	36.114 	139.824 	48.2 	2.8 
1638	200204112104.14 	40.049 	142.691 	31.0 	4.9 
1638	200805312328.34 	40.063 	142.721 	28.0 	5.0 
1638	201105030625.47 	40.057 	142.722 	30.7 	5.1 
1638	201112201526.19 	40.055 	142.699 	29.4 	5.0 
1638	201401161012.15 	40.060 	142.724 	28.1 	5.1 
1638	201510131324.10 	40.067 	142.706 	27.3 	4.5 
1638	201805141931.17 	40.060 	142.685 	28.7 	5.1 
1639	200204132143.19 	43.787 	147.383 	13.0 	4.0 
1639	200507171136.57 	43.791 	147.361 	16.0 	4.1 
1639	200902120226.14 	43.790 	147.361 	17.0 	4.0 
1639	201501170528.56 	43.783 	147.348 	18.0 	3.9 
1639	201905090921.35 	43.793 	147.360 	13.0 	4.0 
1640	200204120139.48 	31.067 	131.791 	32.7 	3.0 
1640	200305101621.17 	31.062 	131.818 	32.8 	2.5 
1640	200602020124.57 	31.036 	131.861 	32.6 	3.5 
1640	201002022330.05 	31.065 	131.805 	33.0 	2.9 
1640	201301040511.19 	31.072 	131.790 	31.7 	3.4 
1640	201412071651.50 	31.070 	131.756 	36.1 	3.2 
1640	201606241912.37 	31.056 	131.789 	33.3 	2.8 
1640	201809091809.12 	31.046 	131.835 	34.5 	3.3 
1641	200204260940.45 	36.016 	139.903 	44.8 	3.0 
1641	200502192337.10 	36.034 	139.892 	44.8 	2.4 
1641	200508171859.05 	36.031 	139.892 	43.5 	2.6 
1641	200801200829.47 	36.039 	139.896 	46.2 	2.5 
1641	201309020332.00 	36.034 	139.888 	43.8 	2.1 
1641	201605111422.31 	36.027 	139.889 	42.0 	2.6 
1641	201806041246.42 	36.025 	139.891 	41.8 	2.2 
1642	200204111613.23 	36.331 	140.929 	47.4 	3.3 
1642	201906101000.03 	36.333 	140.921 	46.2 	3.2 
1643	200205011707.36 	38.560 	138.598 	12.7 	2.6 
1643	200205012332.12 	38.562 	138.592 	12.7 	2.1 
1644	200205060510.13 	33.835 	134.974 	10.9 	1.8 
1644	200205111258.48 	33.833 	134.974 	10.7 	1.7 
1645	200205091659.27 	33.868 	135.819 	20.3 	1.9 
1645	200205100823.33 	33.868 	135.820 	20.9 	1.8 
1646	200205091950.34 	34.962 	139.130 	7.3 	1.7 
1646	200205100310.47 	34.964 	139.129 	7.3 	1.8 
1647	200205100658.26 	37.033 	138.396 	13.5 	1.5 
1647	200205111740.06 	37.030 	138.394 	13.6 	1.6 
1648	200205120135.51 	34.958 	139.130 	8.6 	1.6 
1648	200205120211.08 	34.957 	139.135 	8.9 	1.9 
1648	200205120239.24 	34.958 	139.127 	8.2 	1.6 
1648	200205120445.22 	34.957 	139.134 	9.1 	1.7 
1649	200205120625.02 	34.958 	139.132 	8.5 	1.6 
1649	200205120919.28 	34.958 	139.130 	8.8 	2.0 
1650	200205120711.11 	34.958 	139.129 	8.6 	1.8 
1650	200205121333.06 	34.957 	139.133 	9.2 	1.9 
1651	200205160139.34 	36.354 	137.699 	7.0 	2.4 
1651	200205170532.13 	36.352 	137.700 	6.2 	2.5 
1651	200205192129.25 	36.352 	137.701 	6.7 	2.8 
1652	200205220802.38 	33.706 	135.530 	12.5 	1.5 
1652	200205220803.18 	33.706 	135.530 	12.8 	1.9 
1652	200205220803.19 	33.706 	135.530 	12.3 	2.3 
1653	200205051331.28 	28.188 	129.114 	14.0 	2.3 
1653	200206021210.07 	28.192 	129.109 	11.0 	2.4 
1654	200205080927.36 	34.221 	135.115 	8.1 	1.8 
1654	200208031403.01 	34.222 	135.118 	7.4 	2.2 
1655	200205110646.04 	35.273 	133.357 	10.5 	2.0 
1655	200211282131.46 	35.281 	133.351 	10.7 	2.1 
1656	200205262115.15 	35.774 	140.654 	47.7 	2.9 
1656	200504172119.23 	35.775 	140.640 	47.0 	2.7 
1656	201105221109.22 	35.770 	140.642 	46.5 	2.7 
1656	201204250844.14 	35.754 	140.628 	46.0 	2.8 
1656	201405220016.58 	35.758 	140.642 	47.6 	2.9 
1656	201810220500.19 	35.761 	140.663 	50.7 	2.9 
1657	200205010056.27 	32.033 	132.126 	16.7 	3.5 
1657	200607121403.40 	32.031 	132.127 	16.9 	3.4 
1657	201504190301.57 	32.031 	132.117 	20.7 	3.5 
1658	200205180213.08 	35.587 	141.085 	36.2 	2.7 
1658	200411141239.37 	35.570 	141.076 	35.9 	2.6 
1658	200609070926.54 	35.583 	141.074 	36.4 	2.7 
1658	200811272038.54 	35.575 	141.044 	35.9 	2.6 
1658	201107310945.35 	35.562 	141.044 	35.4 	2.8 
1658	201307061606.58 	35.554 	141.077 	34.9 	2.8 
1658	201408210645.33 	35.547 	141.100 	35.3 	2.6 
1658	201508111859.34 	35.555 	141.061 	35.3 	2.7 
1659	200205172109.05 	35.652 	140.049 	68.5 	2.0 
1659	200712302240.41 	35.651 	140.044 	67.6 	1.9 
1659	201407030851.49 	35.652 	140.081 	70.6 	1.9 
1659	201705151850.20 	35.651 	140.023 	66.9 	2.0 
1659	201903152233.23 	35.650 	140.032 	65.3 	1.8 
1660	200205231212.08 	37.498 	141.443 	40.5 	3.4 
1660	200503131955.20 	37.527 	141.393 	49.7 	3.3 
1660	200607240910.29 	37.526 	141.404 	47.7 	3.0 
1660	200712312009.14 	37.528 	141.393 	49.8 	3.3 
1660	200911290846.58 	37.525 	141.395 	50.0 	3.1 
1660	201011251311.49 	37.523 	141.401 	50.5 	2.9 
1660	201106221328.09 	37.521 	141.379 	49.6 	3.5 
1660	201206301332.13 	37.522 	141.388 	50.7 	3.3 
1660	201211302217.19 	37.526 	141.398 	50.3 	2.9 
1660	201304121132.17 	37.524 	141.395 	50.6 	3.4 
1660	201307301853.10 	37.529 	141.386 	49.9 	2.9 
1660	201312220017.32 	37.524 	141.380 	50.4 	3.4 
1660	201405181204.39 	37.530 	141.396 	50.1 	3.2 
1660	201511031246.07 	37.528 	141.393 	50.5 	3.2 
1660	201605041008.06 	37.526 	141.392 	49.4 	3.0 
1660	201610271120.14 	37.528 	141.394 	50.1 	3.3 
1660	201806202002.01 	37.525 	141.373 	49.9 	3.1 
1660	201901291219.27 	37.525 	141.370 	50.1 	3.2 
1660	201911182006.11 	37.521 	141.383 	50.4 	3.3 
1661	200205081256.35 	36.216 	139.973 	54.6 	3.2 
1661	200907060242.11 	36.227 	139.967 	54.6 	2.7 
1661	201209070305.12 	36.227 	139.964 	53.6 	2.8 
1661	201805260759.09 	36.218 	139.962 	53.9 	2.7 
1662	200205150058.04 	35.628 	140.094 	63.2 	2.0 
1662	200407091959.17 	35.635 	140.091 	64.1 	2.0 
1662	200508030133.36 	35.627 	140.108 	68.7 	2.5 
1662	200508131834.46 	35.616 	140.116 	68.5 	2.0 
1662	200601231852.20 	35.634 	140.115 	67.7 	2.2 
1662	200609240445.36 	35.633 	140.103 	62.9 	2.0 
1662	200703290120.30 	35.638 	140.103 	65.8 	1.7 
1662	200904080442.40 	35.626 	140.107 	67.5 	1.9 
1662	201008240832.12 	35.626 	140.097 	64.0 	2.0 
1662	201107271701.19 	35.633 	140.102 	63.2 	2.0 
1662	201203290324.34 	35.633 	140.090 	62.8 	2.1 
1662	201301062226.14 	35.630 	140.079 	63.1 	2.0 
1662	201406070530.29 	35.634 	140.101 	66.0 	1.9 
1662	201501050353.52 	35.637 	140.089 	64.3 	1.8 
1662	201512201615.37 	35.626 	140.085 	67.3 	2.1 
1662	201702140915.53 	35.628 	140.089 	64.8 	1.8 
1662	201807271707.21 	35.635 	140.087 	65.3 	2.0 
1662	201906162141.20 	35.631 	140.094 	61.5 	1.7 
1663	200205090047.46 	35.618 	140.031 	67.2 	2.0 
1663	201209031638.00 	35.620 	140.041 	64.9 	2.0 
1663	201603260630.06 	35.621 	140.052 	65.4 	1.9 
1664	200205031017.28 	36.046 	139.896 	49.8 	2.7 
1664	200306091418.33 	36.060 	139.865 	45.9 	2.4 
1664	200409181934.53 	36.066 	139.878 	47.0 	2.5 
1664	201001210513.38 	36.054 	139.868 	44.1 	1.9 
1664	201109270856.42 	36.062 	139.867 	45.8 	2.1 
1664	201307301800.26 	36.051 	139.866 	43.9 	1.7 
1664	201501021907.54 	36.061 	139.870 	45.1 	2.1 
1664	201601061657.37 	36.052 	139.867 	44.8 	1.9 
1664	201704051452.03 	36.052 	139.866 	43.9 	2.0 
1664	201812261644.40 	36.061 	139.874 	43.7 	2.2 
1665	200205232221.52 	36.582 	141.166 	30.3 	3.3 
1665	201510230409.08 	36.594 	141.095 	44.8 	2.5 
1666	200205190509.18 	35.635 	140.224 	75.3 	3.4 
1666	201209070802.22 	35.651 	140.177 	63.7 	2.3 
1666	201602201812.39 	35.657 	140.156 	62.4 	2.6 
1667	200205041822.53 	28.172 	130.222 	25.0 	3.0 
1667	201612060600.09 	28.180 	130.193 	23.2 	3.2 
1668	200205081516.51 	33.492 	135.606 	23.8 	2.2 
1668	200205081516.52 	33.491 	135.608 	22.3 	2.7 
